"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"330","<ed><U+00A0><U+00BD><ed><U+00B3><U+0086>2018/01/29 19:07 @ Home
<U+23F1>1,143 days up
<ed><U+00A0><U+00BC><ed><U+00BC><U+00A4>22 #solarpanels (5.50 kW)
<U+26A1>ENERGY = §22.507 MWh
<ed><U+00A0><U+00BD><ed><U+00B4><U+0080>SLR/USD = $0.8628<U+2B07>
<ed><U+00A0><U+00BD><ed><U+00B2><U+00B5>Earni… https://t.co/Vs0BrCxvjG",FALSE,0,NA,2018-01-30 01:07:08,TRUE,NA,"958144515256266753",NA,"<a href=""http://shkspr.mobi/blog/2013/12/graphing-my-solar-panels-open-source/"" rel=""nofollow"">SolarPanelGraph</a>","projectAlborada",0,FALSE,FALSE,NA,NA
"331","RT @SolarCoinNews: Do you know how #solarcoin is ""mined"" and how many years will it take to mine the remaining coin… https://t.co/xWW5qNfxcU",FALSE,6,NA,2018-01-30 00:02:02,TRUE,NA,"958128132258643968",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","solcrypto",0,FALSE,FALSE,NA,NA
"332","RT @BernardMcCarty: @FullyChargedShw @SilverstoneUK @bobbyllew @Carpervert @FullyChargedDan @InkSharkman If it's not too late, it would've…",FALSE,0,NA,2018-01-29 23:44:30,FALSE,NA,"958123720706584576",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","CEnd_brewmaster",1,TRUE,FALSE,NA,NA
"333","@Scalextrix666 Have you seen this? Could you represent @SolarCoin_SLR ? https://t.co/TfHu889E3E",FALSE,1,"Scalextrix666",2018-01-29 23:41:14,FALSE,NA,"958122899566710789","3408394283","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","CEnd_brewmaster",0,FALSE,FALSE,NA,NA
"334","RT @Smappee: @BernardMcCarty @FullyChargedShw @SilverstoneUK @bobbyllew @Carpervert @FullyChargedDan @InkSharkman @PowerLedger_io @Electron…",FALSE,0,NA,2018-01-29 23:38:04,FALSE,NA,"958122102216970240",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BernardMcCarty",2,TRUE,FALSE,NA,NA
"335","RT @Smappee: @BernardMcCarty @FullyChargedShw @SilverstoneUK @bobbyllew @Carpervert @FullyChargedDan @InkSharkman @PowerLedger_io @Electron…",FALSE,0,NA,2018-01-29 23:37:37,FALSE,NA,"958121986638696448",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","CEnd_brewmaster",2,TRUE,FALSE,NA,NA
"336","RT @BernardMcCarty: Solar PV operators and investors - want to significantly boost your return on investment? Meet the Volta Factor. 
@Elec…",FALSE,0,NA,2018-01-29 23:37:02,FALSE,NA,"958121841717018625",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","CEnd_brewmaster",7,TRUE,FALSE,NA,NA
"337","Solar PV operators and investors - want to significantly boost your return on investment? Meet the Volta Factor.… https://t.co/Vmdu90skuy",FALSE,9,NA,2018-01-29 23:15:33,TRUE,NA,"958116432281325569",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","BernardMcCarty",7,FALSE,FALSE,NA,NA
"338","@BernardMcCarty @FullyChargedShw @SilverstoneUK @bobbyllew @Carpervert @FullyChargedDan @InkSharkman… https://t.co/h7fcICqrm0",FALSE,2,"BernardMcCarty",2018-01-29 23:03:58,TRUE,"956910992801390593","958113517323812864","435819115","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Smappee",2,FALSE,FALSE,NA,NA
"339","<ed><U+00A0><U+00BD><ed><U+00B3><U+0086>2018/01/29 15:07 @ Home
<U+23F1>1,143 days up
<ed><U+00A0><U+00BC><ed><U+00BC><U+00A4>22 #solarpanels (5.50 kW)
<U+26A1>ENERGY = §22.507 MWh
<ed><U+00A0><U+00BD><ed><U+00B4><U+0080>SLR/USD = $0.8691<U+2B07>
<ed><U+00A0><U+00BD><ed><U+00B2><U+00B5>Earni… https://t.co/8OXehDEEyz",FALSE,0,NA,2018-01-29 21:07:06,TRUE,NA,"958084110118981632",NA,"<a href=""http://shkspr.mobi/blog/2013/12/graphing-my-solar-panels-open-source/"" rel=""nofollow"">SolarPanelGraph</a>","projectAlborada",0,FALSE,FALSE,NA,NA
"340","RT @SolarCoin_SLR: on the path to the #solarity (free energy) with #solarcoin blockchains reward https://t.co/X93i08gq0s",FALSE,0,NA,2018-01-29 20:55:25,FALSE,NA,"958081167319818240",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","mortuondo",13,TRUE,FALSE,NA,NA
"341","RT @SolarCoinNews: @SolarLux_Ltd @elonmusk @Tesla Hopefully all #solar panels manufacturers and installers will recommend their customers t…",FALSE,0,NA,2018-01-29 18:49:25,FALSE,NA,"958049461468614656",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","kalebb231",1,TRUE,FALSE,NA,NA
"342","RT @SolarCoinNews: #SolarCoin price :$0.89,MCAP:$34M,Circulating Supply:$39M
https://t.co/1geEmegenR          #Cryptoassets #cryptocurrency…",FALSE,0,NA,2018-01-29 17:55:07,FALSE,NA,"958035795163496448",NA,"<a href=""https://energycoin.eu/"" rel=""nofollow"">EnergyCoin</a>","energycoin",4,TRUE,FALSE,NA,NA
"343","#SolarCoin price :$0.89,MCAP:$34M,Circulating Supply:$39M
https://t.co/1geEmegenR          #Cryptoassets… https://t.co/HF93ZU8ZMx",FALSE,5,NA,2018-01-29 17:52:48,TRUE,NA,"958035210452512769",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","SolarCoinNews",4,FALSE,FALSE,NA,NA
"344","<ed><U+00A0><U+00BD><ed><U+00B3><U+0086>2018/01/29 11:07 @ Home
<U+23F1>1,143 days up
<ed><U+00A0><U+00BC><ed><U+00BC><U+00A4>22 #solarpanels (5.50 kW)
<U+26A1>ENERGY = §22.506 MWh
<ed><U+00A0><U+00BD><ed><U+00B4><U+0080>SLR/USD = $0.8811<U+2B06>
<ed><U+00A0><U+00BD><ed><U+00B2><U+00B5>Earni… https://t.co/l4sOrOjIcK",FALSE,0,NA,2018-01-29 17:07:08,TRUE,NA,"958023718005100544",NA,"<a href=""http://shkspr.mobi/blog/2013/12/graphing-my-solar-panels-open-source/"" rel=""nofollow"">SolarPanelGraph</a>","projectAlborada",0,FALSE,FALSE,NA,NA
"345","RT @SolarCoinNews: Let's make 2018 the year we achieve the #Solarity(value of 1 #solarcoin=min bid/MWh, approx $20/MWh, when that happens t…",FALSE,0,NA,2018-01-29 14:27:03,FALSE,NA,"957983432839086082",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","solcrypto",15,TRUE,FALSE,NA,NA
"346","<ed><U+00A0><U+00BD><ed><U+00B3><U+0086>2018/01/29 07:07 @ Home
<U+23F1>1,143 days up
<ed><U+00A0><U+00BC><ed><U+00BC><U+00A4>22 #solarpanels (5.50 kW)
<U+26A1>ENERGY = §22.504 MWh
<ed><U+00A0><U+00BD><ed><U+00B4><U+0080>SLR/USD = $0.8520<U+2B07>
<ed><U+00A0><U+00BD><ed><U+00B2><U+00B5>Earni… https://t.co/m5v1GsExPN",FALSE,0,NA,2018-01-29 13:07:05,TRUE,NA,"957963307771555841",NA,"<a href=""http://shkspr.mobi/blog/2013/12/graphing-my-solar-panels-open-source/"" rel=""nofollow"">SolarPanelGraph</a>","projectAlborada",0,FALSE,FALSE,NA,NA
"347","RT @SolarCoinNews: Let's make 2018 the year we achieve the #Solarity(value of 1 #solarcoin=min bid/MWh, approx $20/MWh, when that happens t…",FALSE,0,NA,2018-01-29 12:39:04,FALSE,NA,"957956259092860929",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","Thaddiy",15,TRUE,FALSE,NA,NA
"348","RT @SolarLux_Ltd: The SolarCoin Foundation has published its Call for Action for governments, industry and all other stakeholder to adopt @…",FALSE,0,NA,2018-01-29 12:38:22,FALSE,NA,"957956082193838080",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","Thaddiy",16,TRUE,FALSE,NA,NA
"349","RT @ElectriCChain_: Join us next week in Amsterdam at @Blockchain2Business for an explanatory on Blockchain in the Energy Sector - Feb 5-6…",FALSE,0,NA,2018-01-29 12:27:02,FALSE,NA,"957953228049715200",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","BernardMcCarty",2,TRUE,FALSE,NA,NA
"350","RT @ElectriCChain_: Join us next week in Amsterdam at @Blockchain2Business for an explanatory on Blockchain in the Energy Sector - Feb 5-6…",FALSE,0,NA,2018-01-29 12:23:50,FALSE,NA,"957952422856536064",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Scalextrix666",2,TRUE,FALSE,NA,NA
